@relation 123

@attribute TEMPINC numeric
@attribute DEWPOINTTEMPINC numeric
@attribute RELHUMINPERCENT numeric
@attribute WINDDIRIN10SDEG numeric
@attribute WINDSPDINKMH numeric
@attribute VISIBILITYINKM numeric
@attribute STNPRESSINKPA numeric
@attribute WINDCHILL numeric
@attribute Class {1,2,3}
@data
-1.7,-3,91,15,9,24.1,101.49,-5,1
0,0,100,3,19,8,100.68,-5,2
-0.3,-0.3,100,4,15,8,100.74,-5,2
-0.6,-0.7,99,1,22,2,100.8,-6,2
-0.4,-0.7,98,36,19,2,100.89,-6,2
-2.8,-5.2,84,18,4,24.1,101.76,-4,1
-5.3,-8.6,78,29,11,24.1,101.86,-10,1
-0.5,-4.7,73,35,19,24.1,102.22,-6,1
-2.1,-5.5,77,35,19,24.1,102.28,-8,1
-3,-7.4,72,33,9,24.1,102.29,-7,1
-3.1,-6.5,77,34,6,24.1,102.34,-6,1
-3.8,-7.7,74,33,9,24.1,102.35,-8,1
-7.8,-10.2,83,20,7,24.1,102.31,-11,1
-9.4,-11.7,83,20,11,24.1,102.29,-15,1
-8.8,-10.6,87,18,7,24.1,102.29,-13,1
-9.4,-11.7,83,18,9,24.1,102.27,-14,1
-9.1,-11.4,83,20,9,24.1,102.26,-14,1
-8.6,-11.2,81,19,13,24.1,102.25,-15,1
-6.3,-9.5,78,21,13,24.1,102.21,-12,1
-6.8,-13.1,61,31,28,24.1,101.72,-15,1
-6,-15.8,46,30,28,24.1,101.82,-14,1
-5.6,-13.6,53,31,28,24.1,101.93,-14,1
-5,-13.1,53,32,28,24.1,101.97,-13,1
-4.5,-9.4,69,32,28,24.1,101.99,-12,1
-3,-11.2,53,32,28,24.1,101.91,-10,1
-2.4,-8,65,32,19,24.1,101.98,-8,1
-1.3,-12.4,43,30,28,24.1,102,-8,1
-1,-11,47,32,13,24.1,102.04,-5,1
-8.8,-12.7,73,30,13,24.1,103.33,-15,1
-8.9,-13.2,71,29,13,24.1,103.39,-15,1
-8,-14.8,58,28,17,24.1,103.46,-15,1
-7.2,-13.2,62,28,24,24.1,103.5,-15,1
-6.5,-14,55,28,24,24.1,103.54,-14,1
-5,-10.9,63,28,22,24.1,103.56,-12,1
-2.9,-15,39,30,26,24.1,103.56,-10,1
-2.7,-10.8,54,28,22,24.1,103.56,-9,1
-1.4,-9.5,54,27,24,24.1,103.54,-8,1
-0.6,-4.8,73,30,22,24.1,103.54,-6,1
-0.1,-8.2,54,25,17,24.1,103.52,-5,1
-1.5,-10.9,49,15,6,24.1,103.29,-4,1
-1.5,-4.8,78,20,6,24.1,103.24,-4,1
-0.3,-7.8,57,20,19,24.1,103.15,-5,1
-0.3,-6.7,62,18,19,24.1,103.06,-5,1
-0.4,-2,89,22,9,24.1,102.43,-4,1
-0.3,-0.3,100,36,22,2.4,103.06,-6,2
-0.1,-1.4,91,35,6,24.1,100.93,-2,1
-1.4,-2.9,89,18,6,24.1,100.92,-4,1
-1.7,-3.3,89,18,7,24.1,100.93,-4,1
-0.5,-2.1,89,21,9,24.1,100.95,-4,1
-7.4,-18.1,42,36,13,24.1,100.77,-13,1
-6.5,-15.9,47,2,9,24.1,100.8,-11,1
-3.9,-11.9,54,28,4,24.1,99.43,-6,1
-8.1,-13.6,65,4,19,24.1,100.27,-15,1
-7.7,-14.4,59,3,19,24.1,100.31,-15,1
-4.4,-13.9,47,1,19,24.1,100.45,-11,1
-4.1,-13.9,46,3,15,24.1,100.48,-9,1
-3.2,-13.2,46,35,15,24.1,100.51,-8,1
-3.1,-13.9,43,33,11,24.1,100.53,-7,1
-7,-9.5,82,16,4,24.1,100.5,-9,1
-4.3,-5,95,11,11,2,101.4,-9,2
-1.7,-3.7,86,12,8,24.1,101.46,-5,1
-0.4,-3.1,82,29,6,24.1,101.54,-2,1
-7.1,-11.7,70,31,20,24.1,99.15,-14,1
-7.4,-12.9,65,31,20,24.1,99.18,-15,1
-6.5,-13.2,59,33,20,24.1,99.21,-13,1
-16.1,-19.1,78,36,6,24.1,99.94,-21,1
-13.6,-18.9,64,36,13,24.1,100.01,-21,1
-14.2,-19.4,65,32,15,24.1,100.02,-22,1
-16,-20.6,68,4,11,24.1,99.95,-23,1
-12.6,-18.1,63,6,7,24.1,100.02,-17,1
-7.9,-16,52,6,7,24.1,100.1,-12,1
-5.9,-16.7,42,6,7,24.1,100.14,-9,1
-5.8,-16.4,43,3,13,24.1,100.18,-11,1
-5.5,-14.7,48,33,15,24.1,100.21,-11,1
-5.8,-12.5,59,32,15,24.1,100.23,-12,1
-5.6,-12.4,59,32,19,24.1,100.23,-12,1
-5.5,-11.2,64,32,19,24.1,100.24,-12,1
-5.8,-11.8,63,32,20,24.1,100.24,-13,1
-11,-14.2,77,28,6,24.1,100.42,-15,1
-9.2,-12.9,74,28,9,24.1,100.42,-14,1
-6.9,-11.6,69,27,9,24.1,100.4,-11,1
-4.2,-9.8,65,28,11,24.1,100.33,-9,1
-3,-9.1,63,29,11,24.1,100.29,-7,1
-2.5,-8.9,61,29,11,24.1,100.25,-7,1
-1.5,-9.4,55,28,9,24.1,100.2,-5,1
-16.6,-21,69,1,8,24.1,99.1,-22,1
-17.9,-21,77,20,14,24.1,98.25,-26,3
-17.5,-20.8,76,22,19,24.1,98.27,-27,3
-0.8,-5.2,72,8,7,24.1,99.75,-3,1
-1.7,-6,72,9,9,24.1,99.77,-5,1
-2.6,-6.5,75,9,9,24.1,99.81,-6,1
-3.4,-6.9,77,9,7,24.1,99.82,-6,1
-5.4,-9.4,73,8,17,24.1,99.83,-11,1
-5.2,-9.9,70,9,20,24.1,99.84,-12,1
-3.8,-9.1,67,7,13,24.1,99.86,-9,1
-2.9,-8.9,63,5,6,24.1,99.87,-5,1
-1.9,-8.5,61,12,6,24.1,99.88,-4,1
-1.1,-8.1,59,7,6,24.1,99.87,-3,1
-0.2,-8,56,6,19,24.1,99.84,-5,1
-2.3,-6.6,72,11,13,24.1,99.79,-7,1
-3.6,-8.1,71,10,15,24.1,99.83,-9,1
-4.4,-8.2,75,10,13,24.1,99.82,-9,1
-5.1,-8.3,78,11,13,24.1,99.81,-10,1
-1.7,-6.3,71,14,15,24.1,99.85,-7,1
-0.2,-5.4,68,14,15,24.1,99.85,-5,1
-1.4,-8.1,60,2,19,24.1,100.25,-7,1
-2.4,-9.1,60,3,20,24.1,100.29,-8,1
-3.4,-9.6,62,3,19,24.1,100.35,-9,1
-4.4,-9.8,66,3,19,24.1,100.36,-11,1
-5.4,-9.8,71,1,19,24.1,100.36,-12,1
-6.1,-10.6,70,3,22,24.1,100.4,-13,1
-2.7,-11.1,52,36,15,24.1,100.42,-8,1
-1.2,-11.6,45,2,15,24.1,100.36,-6,1
-1.2,-10.5,49,2,11,24.1,100.28,-5,1
-2.1,-9.7,56,1,9,24.1,100.33,-6,1
-2.9,-9.1,62,3,9,24.1,100.37,-6,1
-3.4,-10.7,57,3,11,24.1,100.42,-8,1
-4.3,-11.5,57,3,17,24.1,100.46,-10,1
-4.9,-11,62,2,15,24.1,100.52,-10,1
-5.5,-11,65,1,15,24.1,100.53,-11,1
-5.5,-11.3,64,2,19,24.1,100.56,-12,1
-5.4,-11.4,63,1,17,24.1,100.57,-11,1
-4.6,-11.7,58,35,20,24.1,100.61,-11,1
-4,-11.4,56,35,17,24.1,100.64,-10,1
-2.9,-11.8,50,35,17,24.1,100.67,-8,1
-2.1,-13.4,42,1,13,24.1,100.69,-7,1
-2.3,-8,65,27,4,24.1,100.09,-4,1
-0.2,-7.2,59,7,11,24.1,99.12,-4,1
-1.4,-7.4,64,6,19,24.1,99.13,-7,1
-2.1,-7,69,6,15,24.1,99.12,-7,1
-2.9,-7,73,6,19,24.1,99.1,-9,1
-3.5,-7.4,74,6,15,24.1,99.09,-9,1
-3.6,-7.7,73,5,19,24.1,99.06,-10,1
-2.9,-8.1,67,6,19,24.1,99.05,-9,1
-1.6,-8.1,61,7,19,24.1,99.07,-7,1
-1.2,-4,81,4,9,24.1,98.95,-4,1
-1.8,-4.4,82,4,9,24.1,98.95,-5,1
-2.3,-4.9,82,4,11,24.1,98.94,-6,1
-2.4,-5.2,81,3,15,24.1,98.93,-7,1
-2,-5.5,77,4,19,24.1,98.94,-8,1
-1.2,-5.9,70,2,15,24.1,98.94,-6,1
0,-6.3,63,6,4,24.1,99.3,-1,1
-1.1,-6.1,69,6,4,24.1,99.36,-2,1
-1.1,-6,69,7,7,24.1,99.38,-4,1
-0.5,-6.3,65,7,7,24.1,99.4,-3,1
-0.2,-0.7,96,27,6,24.1,101.43,-2,1
-0.3,-2.1,88,17,6,24.1,101.35,-2,1
-0.3,-2.7,84,17,6,24.1,101.39,-2,1
0,-3.4,78,32,4,24.1,99.94,-1,1
-0.2,-3.8,77,32,4,24.1,99.94,-1,1
-0.8,-0.8,100,6,6,0.2,96.77,-3,2
-0.3,-0.3,100,9,6,0.2,96.77,-2,2
-2.3,-2.3,100,18,6,0.4,97.52,-5,2
-0.1,-6.6,62,35,11,24.1,99.11,-4,1
-0.4,-7.2,60,35,9,24.1,99.14,-4,1
-0.7,-7.9,58,34,9,24.1,99.17,-4,1
-1.2,-8.3,58,35,9,24.1,99.24,-4,1
-1.4,-8.7,58,35,9,24.1,99.31,-5,1
-1.8,-9,58,35,11,24.1,99.34,-6,1
-2.2,-9.7,56,33,11,24.1,99.37,-6,1
-3.2,-9.9,60,31,7,24.1,99.41,-6,1
-0.5,-4.2,76,12,7,24.1,96.32,-3,1
-0.5,-1.8,91,19,19,24.1,101.83,-6,1
-3.9,-10.2,62,6,4,24.1,99.84,-6,1
-4.5,-11.9,56,8,2,24.1,99.8,-5,1
-4.9,-9.3,71,8,7,24.1,99.74,-8,1
-15.2,-18.4,77,3,17,24.1,100.99,-24,1
-17.3,-19.9,80,21,9,24.1,102.69,-24,1
-16.7,-19.2,81,22,15,24.1,102.69,-25,1
-18.5,-21.3,79,20,9,24.1,102.66,-25,1
-18,-20.7,79,22,13,24.1,102.66,-26,1
-18,-20.7,79,22,15,24.1,102.65,-27,1
-19.4,-22.3,78,20,9,24.1,102.62,-26,1
-19,-22.6,73,18,9,24.1,102.65,-26,1
-16.5,-20.3,72,20,7,24.1,102.69,-22,1
-14,-20.3,59,22,9,24.1,102.69,-20,1
-10.7,-17.9,55,21,9,24.1,102.7,-16,1
-7.3,-15.9,50,20,6,24.1,102.66,-10,1
-5.6,-14.1,51,1,6,24.1,102.66,-8,1
-3.3,-9.2,64,2,15,24.1,102.65,-8,1
-2.5,-7.4,69,36,17,24.1,102.68,-8,1
-2.5,-5.7,79,1,17,24.1,102.68,-8,1
-5.7,-11,66,36,15,24.1,102.62,-11,1
-5.1,-10.2,67,36,19,24.1,102.56,-12,1
-5,-10.5,65,2,19,24.1,102.54,-11,1
-5.2,-10.4,67,1,17,24.1,102.52,-11,1
-10.1,-13.4,77,20,9,24.1,102.16,-15,1
-10.5,-14.9,70,20,9,24.1,102.13,-15,1
-14,-19,66,19,7,24.1,102.02,-19,1
-15.1,-18,78,23,9,24.1,101.97,-21,1
-16.2,-19.3,77,21,9,24.1,101.9,-22,1
-14.3,-18.2,72,22,6,24.1,102.52,-18,1
-14.5,-17.3,79,21,6,24.1,102.54,-19,1
-10.5,-13.9,76,22,9,24.1,102.55,-15,1
-5.6,-11.2,65,2,6,24.1,99.4,-8,1
-2.5,-11.2,51,1,6,24.1,99.46,-5,1
-2.1,-6.9,70,27,9,24.1,99.49,-6,1
-1.5,-8.2,60,26,13,24.1,99.52,-6,1
-0.1,-9.4,49,26,15,24.1,99.53,-5,1
-0.7,-4,78,1,19,24.1,101.36,-6,1
-2.6,-4.6,86,36,17,24.1,101.39,-8,1
-3.5,-6,83,35,15,24.1,101.45,-9,1
-4.4,-6.5,85,30,2,24.1,101.48,-5,1
-4.1,-5.8,88,30,9,24.1,101.45,-8,1
-4.3,-7,81,22,2,24.1,101.44,-5,1
-5.3,-7.2,86,22,11,24.1,101.44,-10,1
-6.5,-8.3,87,21,11,24.1,101.44,-11,1
-7.5,-9.1,88,20,9,24.1,101.43,-12,1
-8.5,-10.3,87,22,13,24.1,101.4,-14,1
-8,-9.7,88,20,7,24.1,101.4,-12,1
-4.3,-7.7,77,23,7,24.1,101.38,-7,1
-3,-7,74,24,9,24.1,101.36,-7,1
-1.7,-4.7,80,3,9,24.1,100.31,-5,1
-3,-3.9,93,24,19,24.1,100.53,-9,1
-6.1,-8.2,85,24,19,24.1,100.5,-13,1
-7,-9.3,84,24,24,24.1,100.48,-15,1
-6.7,-8.2,89,24,26,24.1,100.48,-15,1
-0.2,-1.8,89,6,4,24.1,102.65,-1,1
-1,-2.2,92,8,2,24.1,102.67,-2,1
-1.3,-2.5,92,9,7,24.1,102.69,-4,1
-0.8,-2.2,90,9,7,24.1,102.68,-3,1
-1.9,-2.1,99,9,4,1.2,102.66,-3,2
-2,-2.3,98,33,4,1.2,102.68,-3,2
-1.5,-2,96,6,13,1.2,102.71,-6,2
-0.7,-1.3,96,3,15,8,102.71,-5,2
-0.5,-5,72,12,4,24.1,102.35,-2,1
-2,-2.3,98,10,7,2.4,102.24,-5,2
-1,-1.1,99,4,6,1.2,102.25,-3,2
-0.8,-1.7,94,19,2,24.1,102.32,-1,1
-1,-2.2,92,22,9,24.1,102.18,-4,1
-0.8,-2.2,90,22,13,24.1,102.1,-5,1
-0.4,-2,89,20,13,24.1,102.13,-5,1
-0.7,-2.4,88,21,11,24.1,102.11,-4,1
-0.9,-1,99,21,9,4.8,101.91,-4,2
0,0,100,35,9,2,101.53,-3,2
-0.2,-2.7,83,9,4,24.1,99.4,-1,1
-0.1,-3.4,78,27,7,24.1,100.21,-3,1
0,-3.6,77,26,9,24.1,100.24,-3,1
0,-3.7,76,26,9,24.1,100.26,-3,1
-0.1,-3.2,80,30,11,24.1,100.32,-4,1
-0.6,-3.4,81,31,11,24.1,100.34,-4,1
-0.3,-3.4,80,31,6,24.1,100.35,-2,1
-0.4,-3.3,81,30,6,24.1,100.37,-2,1
-1.8,-4.3,83,28,7,24.1,100.38,-4,1
-2.7,-4.5,87,28,6,24.1,100.35,-5,1
-2,-3.8,87,31,4,24.1,100.39,-3,1
-0.4,-1,96,17,6,24.1,102.39,-2,1
-0.6,-3,84,29,9,24.1,99.65,-4,1
-0.7,-3,84,30,4,24.1,99.67,-2,1
-0.4,-5.8,67,23,6,24.1,99.75,-2,1
-1,-6,69,23,4,24.1,99.73,-2,1
-0.3,-5.5,68,24,4,24.1,99.72,-2,1
-0.3,-3.8,77,10,9,24.1,99.13,-3,1
-0.6,-4.4,75,10,11,24.1,99.13,-4,1
-0.9,-4.6,76,9,11,24.1,99.11,-5,1
-2.3,-5.2,80,31,15,24.1,99.47,-7,1
-3.3,-6.9,76,9,11,24.1,99.46,-8,1
-5.6,-8.6,79,22,13,24.1,101.58,-11,1
-3.4,-7.2,75,27,11,24.1,101.66,-8,1
-7.3,-9.3,86,18,11,24.1,101.72,-12,1
-9,-10.5,89,18,7,24.1,101.75,-13,1
-8.8,-11.4,81,21,7,24.1,101.77,-13,1
-8.6,-11.2,81,21,7,24.1,101.84,-12,1
-8.3,-12,75,22,11,24.1,101.9,-14,1
-1,-4.7,76,22,13,24.1,101.86,-5,1
-8.5,-11.5,79,31,19,24.1,98.75,-16,1
-9.3,-12.9,75,30,24,24.1,98.86,-18,1
-8.5,-16.2,54,24,22,24.1,99.57,-16,1
-7.6,-13.8,61,27,19,24.1,99.62,-15,1
-6,-14.8,50,27,28,24.1,99.68,-14,1
-4.4,-12.6,53,29,19,24.1,99.75,-11,1
-3.5,-10.3,59,28,24,24.1,99.79,-10,1
-2.6,-9.4,59,25,19,24.1,99.84,-8,1
-2.3,-9.3,59,25,17,24.1,99.87,-8,1
-2.5,-9.2,60,22,15,24.1,99.95,-7,1
-3,-8.4,66,14,6,24.1,100.02,-5,1
-3.5,-10.3,59,21,7,24.1,100.03,-6,1
-3.9,-8.9,68,22,13,24.1,99.96,-9,1
-2.3,-4.3,86,29,30,24.1,100.6,-9,1
-2.7,-5.4,82,31,33,24.1,100.74,-10,1
-5,-7.2,85,29,26,24.1,100.91,-12,1
-5.5,-7.5,86,30,15,24.1,101.05,-11,1
-5.9,-10.1,72,29,28,24.1,101.14,-14,1
-6.3,-10.3,73,28,19,24.1,101.3,-13,1
-6,-11.9,63,27,13,24.1,101.41,-11,1
-5.3,-10.1,69,27,6,24.1,101.51,-8,1
-4.3,-10.7,61,28,22,24.1,101.6,-11,1
-3,-9.2,62,28,20,24.1,101.64,-9,1
-2,-5.7,76,24,17,24.1,101.66,-7,1
-0.8,-4.2,78,20,13,24.1,101.62,-5,1
-0.2,-2.8,83,24,7,24.1,101.56,-3,1
-4.7,-11.3,60,35,26,24.1,102,-12,1
-4.7,-11.7,58,36,19,24.1,102.04,-11,1
-4.7,-10.9,62,36,13,24.1,102.07,-10,1
-5,-13.1,53,36,9,24.1,102.12,-9,1
-4,-11.5,56,29,15,24.1,102.14,-9,1
-5,-14.1,49,28,15,24.1,102.22,-11,1
-7,-12.9,63,25,6,24.1,102.35,-10,1
-13.5,-17.7,71,21,15,24.1,102.41,-21,1
-12.3,-14.7,82,22,9,24.1,102.42,-18,1
-7,-15.9,49,27,39,24.1,101.4,-17,1
-8,-18.3,43,27,26,24.1,101.61,-16,1
-8.7,-19.6,41,27,19,24.1,101.78,-16,1
-9.5,-17.8,51,27,26,24.1,101.95,-18,1
-10,-22.3,36,27,28,24.1,102.02,-19,1
-10.7,-12.4,87,25,26,24.1,102.32,-20,1
-10.5,-13.5,79,25,24,24.1,102.46,-19,1
-9.8,-16.5,58,26,24,24.1,102.56,-18,1
-9.1,-17.1,52,25,28,24.1,102.64,-18,1
-8.5,-16.2,54,26,28,24.1,102.71,-17,1
-6.8,-13.5,59,28,33,24.1,102.98,-16,1
-0.2,-2.6,84,8,6,24.1,101.09,-2,1
-2,-3.6,89,6,9,24.1,100.94,-5,1
-0.2,-1,94,32,7,24.1,101.52,-3,1
-1.2,-5,75,31,28,24.1,101.52,-8,1
-1.8,-4,85,30,26,24.1,101.54,-8,1
-3.7,-8.4,70,15,11,24.1,100.42,-8,1
-0.4,-6.9,61,12,15,24.1,99.31,-5,1
-1.4,-7.1,65,11,7,24.1,99.3,-4,1
-2.1,-7,69,12,4,24.1,99.3,-4,1
-2.5,-7,71,9,4,24.1,99.31,-4,1
-0.2,-5.5,67,5,19,24.1,99.18,-5,1
-1.5,-6.6,68,23,13,24.1,99.52,-6,1
-0.6,-4.1,77,7,15,24.1,98.86,-5,1
-0.8,-3.8,80,6,11,24.1,98.88,-5,1
0,0,100,1,9,0.8,98.37,-3,2
-0.2,-0.3,99,1,9,4.8,98.38,-3,2
-0.2,-2.8,83,21,13,24.1,102.51,-4,1
-1,-3.3,84,18,11,24.1,102.48,-5,1
-0.6,-3.1,83,20,19,24.1,102.47,-6,1
-0.4,-3.1,82,22,19,24.1,102.48,-6,1
-5.2,-12.5,56,28,32,24.1,103.1,-13,1
-5,-11.3,61,29,24,24.1,103.15,-12,1
-4.6,-11.1,60,28,22,24.1,103.17,-11,1
-4.7,-16.9,38,27,24,24.1,103.21,-12,1
-5.5,-16.7,41,26,22,24.1,103.24,-13,1
-5.7,-17.7,38,26,22,24.1,103.29,-13,1
-5.7,-17.7,38,26,24,24.1,103.29,-13,1
-6.2,-15.6,47,24,22,24.1,103.26,-13,1
-6.3,-15.3,49,21,15,24.1,103.27,-12,1
-6.5,-15.6,48,21,15,24.1,103.23,-12,1
-6.5,-15.6,48,20,6,24.1,103.21,-9,1
-6.7,-14.9,52,20,13,24.1,103.17,-12,1
-7,-16.5,47,23,19,24.1,103.12,-14,1
-7,-16.5,47,23,19,24.1,103.11,-14,1
-7.6,-14.2,59,21,19,24.1,103.09,-15,1
-6.6,-13.2,59,22,19,24.1,103.08,-13,1
-5.5,-11.6,62,22,20,24.1,102.98,-12,1
-3.5,-10.7,57,19,15,24.1,102.9,-9,1
-1.5,-5.1,76,21,19,24.1,102.83,-7,1
-7,-9.6,82,28,6,24.1,101.76,-10,1
-7,-9.6,82,33,11,24.1,101.72,-12,1
-7,-9.6,82,30,9,24.1,101.68,-11,1
-8.3,-11.2,80,29,9,24.1,101.67,-13,1
-8.6,-12,76,27,9,24.1,101.6,-13,1
-8,-15.4,55,30,9,24.1,101.61,-13,1
-8.9,-12.8,73,31,19,24.1,101.6,-16,1
-8.4,-13.5,67,31,28,24.1,101.6,-17,1
-7.2,-12.7,65,32,28,24.1,101.61,-16,1
-5.4,-10.2,69,32,32,24.1,101.6,-14,1
-4.6,-8.4,75,35,24,24.1,101.59,-12,1
-4.1,-7.8,75,34,33,24.1,101.58,-12,1
-5,-8.9,74,34,26,24.1,101.68,-12,1
-5.7,-8.8,79,34,19,24.1,101.66,-12,1
-6.3,-11.1,69,33,7,24.1,101.62,-10,1
-7.3,-12,69,27,9,24.1,101.57,-12,1
-7.8,-12.2,71,26,7,24.1,101.52,-11,1
-8.5,-11.5,79,21,6,24.1,101.41,-12,1
-9.6,-12.8,77,22,6,24.1,101.35,-13,1
-9.6,-12.4,80,21,6,24.1,101.3,-13,1
-6.5,-10.9,71,21,6,24.1,101.3,-9,1
-2.7,-6.3,76,35,13,24.1,101.1,-7,1
-2.5,-6.4,75,35,9,24.1,101.1,-6,1
-2,-6,74,35,15,24.1,101.12,-7,1
-1.9,-6.2,72,36,15,24.1,101.13,-7,1
-2,-6,74,3,9,24.1,101.15,-5,1
-1.7,-5.7,74,3,9,24.1,101.18,-5,1
-2.1,-6.5,72,3,15,24.1,101.18,-7,1
-0.7,-7.5,60,8,15,24.1,100.31,-5,1
-1.9,-6.9,69,8,11,24.1,100.33,-6,1
-2.8,-7.7,69,8,11,24.1,100.36,-7,1
-3.4,-7.7,72,8,13,24.1,100.38,-8,1
-4.3,-7.9,76,9,13,24.1,100.4,-9,1
-5.2,-8.3,79,9,11,24.1,100.4,-10,1
-5.3,-8.8,76,11,13,24.1,100.42,-10,1
-4.7,-8.8,73,13,7,24.1,100.41,-8,1
-3.9,-8.6,70,11,7,24.1,100.39,-7,1
-3,-8.3,67,17,6,24.1,100.38,-5,1
-2.5,-8.3,64,15,15,24.1,100.37,-7,1
-1.1,-7.4,62,14,15,24.1,100.37,-6,1
-4.3,-8.1,75,1,17,24.1,98.87,-10,1
-3.4,-7.4,74,36,19,24.1,98.92,-9,1
-2.3,-6.7,72,33,11,24.1,98.96,-6,1
-0.9,-4.4,77,28,20,24.1,99,-6,1
-1.6,-5.5,75,30,22,24.1,99.15,-8,1
-1,-5.3,73,29,22,24.1,99.23,-7,1
-0.3,-6.1,65,29,32,24.1,99.32,-7,1
0,-5.9,64,30,19,24.1,99.57,-5,1
-1.5,-2.3,94,16,6,24.1,99.66,-4,1
-0.9,-5.9,69,36,11,24.1,99.41,-5,1
0,-5.5,66,32,22,24.1,99.65,-6,1
-0.1,-5.1,69,31,22,24.1,99.8,-6,1
-0.3,-2.7,84,28,19,24.1,100.18,-5,1
-0.5,-2.7,85,30,26,24.1,101.97,-7,1
-1,-3.3,84,31,19,24.1,101.93,-6,1
-1,-3,86,32,19,24.1,101.96,-6,1
-0.7,-1.3,96,18,4,24.1,101.3,-2,1
-0.5,-0.8,98,20,11,24.1,101.31,-4,1
-0.3,-3,82,19,9,24.1,101.87,-3,1
-0.3,-1,95,29,4,8,98.48,-2,2
0,-1.1,92,28,7,24.1,97.61,-2,1
-0.8,-0.9,99,31,9,8,98.71,-4,2
-0.3,-0.3,100,30,4,4.8,98.77,-2,2
-0.2,-0.5,98,19,9,24.1,101.94,-3,1
-1,-1.6,96,15,7,24.1,101.89,-4,1
-0.7,-2.1,90,18,9,24.1,101.85,-4,1
-4.4,-9.6,67,27,6,24.1,103.4,-7,1
-4.3,-9.9,65,27,6,24.1,103.2,-7,1
-23.7,-25.8,83,36,1,24.1,100.98,-25,3
-23.8,-25.9,83,34,3,24.1,100.99,-27,3
-23.6,-25.9,82,36,1,24.1,101,-25,3
-21.4,-23.8,81,36,3,24.1,101.04,-24,3
-19.9,-22.7,79,10,4,24.1,101.06,-23,3
-19.7,-22.3,80,36,3,24.1,101.09,-22,3
-18.9,-22,77,36,3,24.1,101.11,-21,3
-19.3,-21.9,80,25,3,24.1,101.16,-22,3
-22.9,-24.9,84,26,4,24.1,101.2,-27,1
-19.9,-23.1,76,28,10,24.1,101.1,-27,1
-18.1,-22,72,27,15,24.1,101.24,-27,1
-20.1,-21.9,86,29,4,24.1,101.65,-24,3
-20.3,-22.3,84,27,9,24.1,101.65,-27,3
-19.2,-21.3,84,29,8,24.1,101.67,-25,3
-18.7,-21.1,82,29,4,24.1,101.66,-22,3
-16.8,-19.3,81,27,16,24.1,101.63,-25,3
-19,-22.2,76,23,13,24.1,100.14,-27,1
-17.4,-21,74,27,13,24.1,100.13,-25,1
-15,-19.5,69,28,10,24.1,100.11,-21,1
-14.6,-19.1,69,30,10,24.1,100.1,-21,1
-21.1,-24.9,72,29,26,24.1,99.27,-33,1
-19.8,-21.3,88,29,4,24.1,100.65,-23,3
-19.1,-20.8,87,10,4,24.1,100.61,-22,3
-17.3,-19.1,86,28,8,24.1,100.59,-23,3
-15.3,-17.3,85,26,15,24.1,100.54,-23,3
-14.4,-16.7,83,27,14,24.1,100.48,-22,3
-13.7,-16.1,82,24,27,24.1,100.43,-24,3
-21.3,-23.8,81,27,16,24.1,99.73,-31,3
-21.1,-23.7,80,28,14,24.1,99.77,-30,3
-1,-5,74,22,17,24.1,100.68,-6,1
-1.4,-4.6,79,22,13,24.1,100.72,-6,1
-0.9,-2.1,92,30,22,24.1,100.68,-7,1
-1,-2.2,92,28,24,24.1,100.73,-7,1
-1.2,-2.1,94,28,22,24.1,100.75,-7,1
-1.3,-2.3,93,20,28,24.1,100.75,-8,1
0,-2.6,83,35,20,24.1,101.82,-5,1
-0.5,-3.2,82,32,17,24.1,101.8,-5,1
-1.1,-4.3,79,28,11,24.1,101.76,-5,1
-0.8,-4.2,78,27,15,24.1,101.71,-5,1
-0.5,-4.1,77,26,17,24.1,101.7,-5,1
-1.3,-3.4,86,21,11,24.1,101.68,-5,1
-2,-4.5,83,15,6,24.1,101.69,-4,1
-1.2,-3.2,86,16,4,24.1,101.72,-3,1
-8.3,-14.1,63,2,19,24.1,99.81,-16,1
-9.3,-15,63,1,17,24.1,99.86,-16,1
-10.9,-15.5,69,35,13,24.1,99.93,-17,1
-12.5,-16.3,73,35,11,24.1,99.97,-19,1
-13.9,-17,77,35,9,24.1,99.98,-20,1
-14.5,-17.3,79,1,11,24.1,99.97,-21,1
-13,-15.6,81,7,7,24.1,99.99,-18,1
-13.3,-16.4,77,26,7,24.1,100.03,-18,1
-2.1,-3.5,90,5,7,24.1,103.02,-5,1
-2.5,-3.6,92,2,7,24.1,103.05,-5,1
-4.2,-5,94,4,9,24.1,103.05,-8,1
-4.1,-4.9,94,20,4,24.1,103.05,-6,1
-1.9,-3.2,91,5,6,24.1,103.55,-4,1
-0.1,-1.1,93,36,9,24.1,102.65,-3,1
-0.3,-2.7,84,3,19,24.1,102.66,-5,1
-1,-3,86,3,11,24.1,102.71,-5,1
-2.2,-8.4,62,4,7,24.1,102.72,-5,1
-1,-1.6,96,21,6,24.1,102.62,-3,1
-2.3,-2.6,98,20,9,24.1,102.68,-6,1
-2.3,-2.6,98,18,9,24.1,102.72,-6,1
-2,-2.3,98,18,6,24.1,102.75,-4,1
-0.4,-0.5,99,21,6,24.1,102.79,-2,1
-0.4,-3.1,82,28,30,24.1,101.1,-7,1
-0.5,-4.4,75,28,22,24.1,101.14,-6,1
-0.4,-1.7,91,23,15,24.1,100.41,-5,1
-1,-1.4,97,26,25,6.4,100.85,-7,2
0,-0.2,99,12,6,6.4,96.29,-2,2
