@relation 123

@attribute TEMPINC numeric
@attribute DEWPOINTTEMPINC numeric
@attribute RELHUMINPERCENT numeric
@attribute WINDDIRIN10SDEG numeric
@attribute WINDSPDINKMH numeric
@attribute VISIBILITYINKM numeric
@attribute STNPRESSINKPA numeric
@attribute WINDCHILL numeric
@attribute Class {1,2,3}

@data
-13,-14.5,88,30,28,24.1,100.51,-23,1
-12.3,-13.8,89,29,11,24.1,100.85,-18,1
-12.7,-14.2,89,32,28,24.1,101.28,-23,1
-12.7,-14.2,89,30,19,24.1,101.34,-21,1
-12.7,-14.2,89,31,11,24.1,101.42,-19,1
-10.7,-12,90,31,20,24.1,101.63,-19,1
-10.7,-12,90,32,20,24.1,101.67,-19,1
-9.8,-11.8,85,30,19,24.1,101.72,-17,1
-15.1,-16.9,86,20,7,24.1,102.05,-20,2
-15.7,-17.5,86,22,9,24.1,102.1,-22,2
-17.3,-19.3,84,22,6,24.1,102.09,-22,2
-17.5,-19.5,84,20,6,24.1,102.08,-22,2
-17,-19,84,21,6,24.1,102.05,-22,2
-14.9,-16.7,86,22,28,24.1,101.96,-26,1
-14,-16.2,83,22,28,24.1,101.9,-24,1
-14,-16.2,83,22,26,24.1,101.9,-24,1
-14,-16.7,80,22,28,24.1,101.86,-24,1
-13,-15.5,81,21,28,24.1,101.82,-23,1
-11,-13.2,84,22,26,24.1,101.8,-20,1
-9.6,-12.4,80,22,22,24.1,101.66,-18,1
-8,-12.9,68,21,26,24.1,101.49,-16,1
-7,-12.9,63,21,28,24.1,101.33,-15,1
-8,-12.1,72,22,24,24.1,101.46,-16,2
-8.6,-10.4,87,23,28,24.1,101.5,-17,2
-8.8,-10.6,87,24,30,24.1,101.52,-18,2
-9,-10.9,86,24,26,24.1,101.55,-18,2
-10.4,-12.5,85,24,15,24.1,101.6,-17,2
-11,-12.3,90,18,15,24.1,101.68,-18,2
-12.3,-13.8,89,22,13,24.1,101.78,-19,2
-12.5,-14,89,24,11,24.1,101.83,-19,2
-14.5,-18.4,72,1,11,24.1,101.53,-21,1
-13.6,-17.3,74,36,13,24.1,101.29,-21,1
-13.3,-16.4,77,4,20,24.1,101.07,-22,1
-26.3,-33.4,51,36,7,24.1,99.94,-33,2
-27.5,-33.7,56,33,9,24.1,99.97,-36,2
-28.9,-34.8,57,33,11,24.1,100.07,-38,2
-30,-35.3,60,1,9,24.1,100.04,-39,2
-29.6,-34.9,60,35,13,24.1,100.04,-40,2
-31.4,-36.7,59,34,9,24.1,100.14,-40,2
-32.7,-38.4,57,36,11,24.1,100.14,-43,2
-32.9,-38.4,58,2,9,24.1,100.17,-42,2
-33.6,-38.5,61,35,4,24.1,100.24,-38,2
-35,-40.1,60,30,11,24.1,100.27,-46,2
-35,-39.9,61,32,11,24.1,100.24,-46,2
-34.9,-40.1,59,32,4,24.1,100.24,-40,2
-34.9,-39.9,60,32,6,24.1,100.24,-42,2
-34.8,-39.9,60,29,7,24.1,100.24,-43,2
-31.3,-36.4,61,31,11,24.1,100.37,-41,2
-32.3,-37.5,60,30,7,24.1,100.4,-40,2
-32.8,-38,60,30,15,24.1,100.4,-45,2
-32.6,-38.3,57,31,15,24.1,100.4,-45,2
-33.2,-38.4,60,30,11,24.1,100.37,-44,2
-32.6,-37.6,61,27,9,24.1,100.4,-42,2
-33.4,-38.4,61,26,9,24.1,100.37,-43,2
-31.6,-36.8,60,28,7,24.1,100.37,-39,2
-29.1,-34.4,60,31,15,24.1,100.37,-40,2
-27.1,-32.9,58,29,17,24.1,100.37,-39,2
-21.3,-29.2,49,28,20,24.1,100.27,-32,2
-20.9,-28.9,49,28,9,24.1,100.24,-28,2
-21.7,-29.2,51,28,7,24.1,100.2,-28,2
-23.2,-30,54,29,13,24.1,100.17,-32,2
-24,-30.2,57,28,13,24.1,100.17,-33,2
-24.6,-31,55,28,17,24.1,100.1,-35,2
-25.8,-31.8,57,28,11,24.1,100.1,-35,2
-26.8,-32.8,57,28,15,24.1,100.07,-37,2
-26.9,-32.9,57,28,15,24.1,100.07,-38,2
-27.6,-33,60,28,17,24.1,100,-39,2
-28.5,-33.4,63,29,11,24.1,99.97,-38,2
-28.6,-33.6,62,28,9,24.1,99.94,-37,2
-29.5,-34.5,62,29,11,24.1,99.9,-39,2
-29.2,-33.8,64,29,11,24.1,99.87,-39,2
-29.5,-34.6,61,25,4,24.1,99.87,-34,2
-31.6,-35.9,66,29,9,24.1,99.84,-40,2
-30.2,-35.6,59,29,9,24.1,99.84,-39,2
-24.9,-30.3,61,31,13,24.1,99.8,-34,2
-29.5,-33.5,68,28,7,24.1,99.87,-37,2
-30.4,-34.5,67,36,6,24.1,99.87,-37,2
-29.1,-35.1,56,31,6,24.1,99.87,-35,2
-29.8,-37.5,47,30,9,24.1,99.87,-38,2
-31.1,-35.3,66,31,15,24.1,99.9,-43,2
-29.9,-35.2,60,30,4,24.1,99.94,-34,2
-31.3,-36.3,61,31,9,24.1,99.94,-40,2
-32.1,-37.6,58,30,9,24.1,99.94,-41,2
-31.4,-36.7,59,28,7,24.1,99.94,-39,2
-28.4,-33,65,29,6,24.1,99.97,-35,2
-21.4,-29.2,49,25,13,24.1,99.94,-30,2
-21.8,-29.3,51,26,11,24.1,99.97,-30,2
-23.3,-30,54,24,4,24.1,99.94,-27,2
-23.8,-30.1,56,20,6,24.1,99.87,-29,2
-26.8,-31.9,62,21,7,24.1,99.87,-34,2
-26.5,-31,66,20,9,24.1,99.87,-34,2
-26.2,-31.1,63,21,6,24.1,99.84,-32,2
-29.9,-34.6,64,17,6,24.1,99.87,-36,2
-26.8,-34,51,17,6,24.1,99.77,-33,2
-32.3,-36.5,66,17,6,24.1,99.77,-39,2
-35.7,-41.6,55,14,4,24.1,99.74,-41,2
-34.5,-40.5,54,12,4,24.1,99.74,-39,2
-34.4,-36.9,78,12,4,24.1,99.7,-39,2
-33.9,-37,73,9,4,24.1,99.64,-39,2
-33.7,-38.1,64,9,4,24.1,99.67,-39,2
-33.8,-39.3,58,9,6,24.1,99.64,-41,2
-34.5,-39.8,59,7,7,24.1,99.6,-43,2
-31.6,-36.1,64,6,6,24.1,99.57,-38,2
-27.5,-32.1,65,13,4,24.1,99.54,-32,2
-24.1,-28.4,68,15,4,24.1,99.54,-28,2
-20,-26.2,58,16,7,24.1,99.47,-26,2
-18.7,-26,53,14,13,24.1,99.44,-27,2
-18.6,-26.2,51,17,7,24.1,99.37,-24,2
-18.7,-26.1,52,16,7,24.1,99.34,-24,2
-18.8,-26.4,51,17,7,24.1,99.31,-24,2
-19.5,-26.7,53,15,4,24.1,99.24,-23,2
-21,-27.5,56,10,7,24.1,99.21,-27,2
-20.6,-27.5,54,11,15,24.1,99.14,-30,2
-21.5,-28,56,11,17,24.1,99.07,-32,2
-22.1,-28.3,57,10,17,24.1,99.04,-32,2
-22.8,-28.7,59,10,17,24.1,99.04,-33,2
-23.1,-28.9,59,10,20,24.1,99.01,-34,2
-24,-29.6,60,9,19,24.1,98.94,-35,2
-24.8,-30.2,61,9,19,24.1,98.91,-36,2
-24.8,-30,62,9,19,24.1,98.87,-36,2
-24.9,-30.2,61,9,19,24.1,98.81,-36,2
-11.7,-21,46,11,15,24.1,98.21,-19,1
-10.4,-19.6,47,13,15,24.1,98.11,-17,1
-9.9,-19.5,45,13,19,24.1,98.11,-18,1
-10.6,-13.3,80,20,11,24.1,97.88,-16,1
-10.7,-15.9,66,14,22,24.1,99.3,-19,1
-10.2,-15.5,65,13,19,24.1,99.3,-18,1
-11.2,-15.8,69,10,7,24.1,99.34,-15,2
-11.5,-16.1,69,11,7,24.1,99.33,-16,2
-11.6,-16.1,69,11,9,24.1,99.32,-17,2
-11.6,-16.2,69,11,7,24.1,99.3,-16,2
-13.4,-17.8,69,9,4,24.1,99.3,-16,2
-13.3,-17.6,70,10,9,24.1,99.27,-19,2
-13.5,-17.6,71,10,7,24.1,99.26,-18,2
-13.5,-17.8,70,9,6,24.1,99.28,-18,2
-7.6,-14,60,13,7,24.1,98.99,-11,1
-12.6,-17.5,67,12,4,24.1,99.18,-15,2
-12.2,-16.3,71,13,6,24.1,99.16,-16,2
-13,-17.5,69,13,4,1.2,99.22,-16,3
-14.8,-19.4,68,10,4,24.1,99.34,-18,2
-15.2,-19.8,68,10,4,24.1,99.31,-18,2
-9.1,-14,68,26,13,24.1,99.39,-15,2
-10,-14.9,67,28,9,24.1,99.41,-15,2
-11.1,-16,67,32,11,24.1,99.44,-17,2
-11.9,-16.8,67,32,11,24.1,99.46,-18,2
-11.2,-16.1,67,31,7,24.1,99.49,-15,2
-10.8,-15.6,68,32,19,24.1,99.62,-19,1
-10.3,-15.3,67,32,19,24.1,99.68,-18,1
-10.7,-15.6,67,32,11,24.1,99.7,-16,1
-15,-20.2,64,32,11,24.1,99.9,-22,2
-12.3,-17.1,67,13,15,24.1,99.65,-20,1
-12.6,-17.7,66,14,11,24.1,99.59,-19,1
-11.9,-16.7,67,12,4,24.1,99.53,-14,1
-11.9,-16.8,67,9,4,24.1,99.47,-14,1
-11.2,-16.3,66,11,7,24.1,99.41,-15,1
-10.6,-15.6,67,10,7,24.1,99.36,-15,1
-9.5,-15.4,62,14,7,24.1,99.29,-13,1
-9,-14.8,63,14,7,24.1,99.22,-13,1
-13.8,-19.1,64,35,11,24.1,99.26,-20,2
-14.6,-20.2,62,36,13,24.1,99.35,-22,2
-15.7,-21.3,62,36,11,24.1,99.45,-22,2
-17.1,-23,60,2,11,24.1,99.58,-24,2
-18.8,-25.3,57,3,11,24.1,99.69,-26,2
-18.8,-25.1,58,1,11,24.1,99.78,-26,2
-18.2,-24.7,57,1,11,24.1,99.82,-25,2
-17.9,-24.5,56,33,11,24.1,99.89,-25,2
-26.8,-33.3,54,2,7,24.1,100.33,-34,2
-28.4,-35.4,51,2,6,24.1,100.35,-35,2
-8.8,-9.9,92,28,9,24.1,98.12,-13,1
-13.9,-15.5,88,21,15,6.4,98.04,-22,3
-13.7,-15.3,88,24,17,6.4,98.19,-22,3
-13.1,-15.6,81,22,26,12.9,98.63,-23,1
-12.5,-14.5,85,23,28,16.1,98.7,-22,1
-16.6,-18.5,85,21,13,24.1,99.05,-24,2
-17.1,-19.1,84,22,11,24.1,99.1,-24,2
-16.9,-18.8,85,19,19,24.1,99.14,-26,2
-17.2,-19.2,84,19,22,24.1,99.14,-27,2
-17.2,-19.2,84,20,28,24.1,99.17,-29,2
-18.6,-20.7,83,19,28,24.1,99.2,-30,2
-19.1,-21.3,83,20,33,24.1,99.24,-32,2
-19.9,-22.1,83,20,28,24.1,99.31,-32,2
-20,-22.2,83,21,28,24.1,99.33,-32,2
-20.2,-22.5,82,20,28,24.1,99.46,-32,2
-20.5,-22.8,82,21,28,24.1,99.56,-33,2
-20.8,-23.1,82,21,35,24.1,99.68,-34,2
-14.5,-16.2,87,22,26,24.1,101.09,-25,1
-15,-16.8,86,21,19,24.1,101.64,-24,2
-15.5,-17.3,86,21,19,24.1,101.7,-25,2
-14.5,-16.2,87,21,9,24.1,101.69,-20,2
-10.9,-12.6,87,22,19,24.1,101.77,-19,1
-4.3,-7,81,19,6,24.1,101.85,-7,2
-5.4,-6.1,95,22,15,24.1,101.98,-11,1
-12.5,-14,89,15,6,24.1,102.28,-16,1
-14.5,-16.2,87,20,6,24.1,101.02,-19,2
-15,-16.8,86,22,13,24.1,100.98,-22,2
-18.2,-20.3,84,19,9,24.1,100.82,-25,2
-17.2,-19.2,84,19,7,24.1,100.79,-22,2
-18.9,-21,83,19,7,24.1,100.78,-24,2
-18.2,-20.3,84,18,7,24.1,100.75,-24,2
-14.9,-16.7,86,21,13,24.1,100.68,-22,2
-7.5,-8.4,93,36,19,24.1,100.54,-15,1
-20,-22.2,83,28,6,24.1,102.01,-25,2
-20.3,-22.6,82,27,6,24.1,102.01,-25,2
-22,-24.4,81,21,15,24.1,102.16,-32,2
-23.8,-26.4,79,19,11,24.1,102.13,-32,2
-24.9,-27.6,78,18,6,24.1,101.88,-31,1
-18.2,-20.3,84,32,37,24.1,100.9,-31,2
-18.6,-20.7,83,31,37,24.1,101.01,-32,2
-19.8,-22,83,30,32,24.1,101.07,-33,2
-20.6,-22.9,82,31,28,24.1,101.12,-33,2
-20.8,-23.1,82,33,24,24.1,101.16,-32,2
-21,-23.3,82,30,19,24.1,101.16,-31,2
-22.5,-25,80,25,15,24.1,101.21,-32,2
-12.5,-15.9,76,24,13,24.1,100.97,-19,2
-17,-20.2,76,28,15,24.1,101.62,-25,2
-17.4,-20,80,27,17,24.1,101.68,-26,2
-18.6,-22.9,69,23,13,24.1,101.75,-27,2
-19.1,-21.3,83,23,13,24.1,101.8,-27,2
-21.4,-23.8,81,18,11,24.1,101.81,-29,2
-20.8,-23.1,82,21,9,24.1,101.83,-28,2
-20.9,-23.2,82,21,13,24.1,101.82,-30,2
-21.2,-23.5,82,22,13,24.1,101.87,-30,2
-9.4,-12.6,77,25,7,24.1,101.35,-13,1
-9.4,-11.3,86,22,11,24.1,101.34,-15,1
-11,-12.3,90,22,9,24.1,101.36,-16,2
-11.4,-12.8,89,24,15,24.1,101.3,-18,2
-11.9,-13.3,89,23,15,24.1,101.29,-19,2
-11,-12.3,90,23,22,24.1,101.31,-20,2
-11.2,-12.6,89,20,19,24.1,101.31,-19,2
-11.5,-12.9,89,21,19,24.1,101.29,-20,2
-13.5,-15.1,88,20,13,24.1,101.27,-20,2
-13.5,-15.1,88,22,15,24.1,101.26,-21,2
-8.5,-13.2,69,21,11,24.1,100.94,-14,1
-8.1,-13.1,67,36,11,24.1,100.55,-13,1
-8,-11.2,78,32,28,24.1,101.64,-17,1
-9,-11.7,81,33,22,24.1,102.34,-17,1
-9.2,-11.1,86,31,19,24.1,102.42,-17,1
-11.6,-14.8,77,6,7,24.1,101.72,-16,1
-9.4,-13.9,70,8,7,24.1,101.61,-13,1
-8.5,-13.2,69,8,9,24.1,101.48,-13,1
-6.8,-9.8,79,13,11,24.1,101.3,-12,1
-6.1,-8.5,83,9,7,24.1,101.11,-9,1
-8.4,-10.9,82,4,11,24.1,100.78,-14,1
-6.9,-9.1,84,8,9,24.1,100.8,-11,1
-16.7,-24.2,52,1,17,24.1,99.11,-26,2
-17.1,-24.5,53,2,15,24.1,99.14,-26,2
-17.9,-25.4,52,36,11,24.1,99.21,-25,2
-20.4,-26.7,57,1,7,24.1,99.27,-26,2
-21.4,-27.1,60,36,9,24.1,99.34,-28,2
-23.1,-28.6,61,1,11,24.1,99.37,-31,2
-25,-29.5,66,1,11,24.1,99.44,-34,2
-25.1,-29.6,66,1,9,24.1,99.54,-33,2
-26.8,-31.4,65,35,11,24.1,99.57,-36,2
-26,-30.5,66,1,15,24.1,99.64,-36,2
-26.6,-31.4,64,1,15,24.1,99.74,-37,2
-26.6,-31.5,63,3,11,24.1,99.77,-36,2
-27.2,-32.4,61,3,13,24.1,99.87,-37,2
-26.9,-32,62,3,9,24.1,99.97,-35,2
-28.4,-33.1,64,35,7,24.1,100.07,-35,2
-29.2,-35.3,56,31,4,24.1,100.14,-34,2
-30.1,-34.9,63,33,6,24.1,100.2,-37,2
-27.2,-32,64,34,4,24.1,100.27,-31,2
-23.4,-28.4,63,32,4,24.1,100.37,-27,2
-20.8,-26.6,60,32,7,24.1,100.4,-27,2
-18.5,-25.1,56,34,9,24.1,100.47,-25,2
-17.1,-24.6,52,32,11,24.1,100.53,-24,2
-16,-23.9,51,33,15,24.1,100.6,-24,2
-15.7,-23.8,50,32,24,24.1,100.63,-26,2
-15.6,-24.1,48,33,15,24.1,100.7,-24,2
-21.7,-27.9,57,35,17,24.1,101.07,-32,2
-22.8,-28.7,59,34,17,24.1,101.1,-33,2
-23.8,-29.3,60,35,7,24.1,101.23,-30,2
-25.4,-30.2,64,35,11,24.1,101.3,-34,2
-25.5,-30.1,65,32,11,24.1,101.36,-34,2
-26.5,-31.4,63,33,15,24.1,101.43,-37,2
-27.1,-31.9,64,32,15,24.1,101.5,-38,2
-27.3,-32.2,63,30,15,24.1,101.53,-38,2
-27.9,-32.9,62,33,15,24.1,101.6,-39,2
-27.6,-32.6,62,32,35,24.1,101.66,-43,2
-28,-32.9,63,33,19,24.1,101.73,-40,2
-25.1,-30.5,61,32,20,24.1,101.9,-37,2
-23.6,-30.1,55,33,22,24.1,101.93,-36,2
-22.2,-29.7,51,34,28,24.1,101.93,-35,2
-21.5,-29.2,50,32,24,24.1,101.96,-33,2
-21,-28.3,52,31,22,24.1,101.96,-32,2
-19.9,-27.9,49,31,24,24.1,102,-31,2
-19.6,-27.7,49,35,17,24.1,101.96,-29,2
-19.6,-27.8,48,32,17,24.1,102,-29,2
-20.5,-28.4,49,32,11,24.1,102,-28,2
-21.5,-28.9,51,31,6,24.1,101.96,-27,2
-23.8,-30,57,32,9,24.1,101.96,-31,2
-24.6,-30.6,57,31,6,24.1,102,-30,2
-26.4,-32.3,57,31,9,24.1,102.03,-34,2
-27.2,-31.7,66,30,7,24.1,102.03,-34,2
-27.9,-32.8,63,31,7,24.1,102.06,-35,2
-28.7,-33.7,62,32,11,24.1,102.06,-38,2
-27.8,-32.6,64,30,6,24.1,102.09,-34,2
-29.6,-34.7,61,31,13,24.1,102.09,-40,2
-29.6,-34.7,61,31,7,24.1,102.09,-37,2
-29.6,-34.9,60,31,7,24.1,102.16,-37,2
-23.2,-28.6,61,32,13,24.1,102.23,-32,2
-22.4,-28.7,56,31,17,24.1,102.23,-33,2
-21.4,-28.4,53,32,15,24.1,102.23,-31,2
-20.6,-27.8,52,32,20,24.1,102.23,-31,2
-19.4,-27.6,48,34,20,24.1,102.26,-30,2
-24.3,-30.3,58,36,6,24.1,102.23,-30,2
-25.1,-30.4,61,2,6,24.1,102.23,-31,2
-19.9,-27.1,53,14,7,24.1,101.83,-26,2
-19.8,-26.9,53,18,9,24.1,101.76,-27,2
-18.8,-26.5,51,17,7,24.1,101.73,-24,2
-18.7,-26.1,52,18,9,24.1,101.66,-25,2
-19.3,-26.1,55,16,13,24.1,101.6,-28,2
-20.1,-26.6,56,17,13,24.1,101.53,-29,2
-21.9,-27.1,63,17,17,24.1,101.46,-32,2
-23.5,-28.1,66,15,11,24.1,101.36,-32,2
-24,-28.7,65,17,9,24.1,100.47,-31,1
-23,-27.5,67,16,9,24.1,100.43,-30,1
-11.1,-13.5,82,29,9,24.1,98.77,-16,1
-10.8,-14.1,77,32,13,24.1,98.74,-17,1
-9.9,-15,66,32,13,24.1,98.71,-16,1
-9.7,-15.8,61,32,15,24.1,98.71,-16,1
-28.5,-34.6,56,3,6,24.1,100.39,-35,2
-29.4,-35.6,55,2,6,24.1,100.42,-36,2
-31.2,-37.8,52,3,6,24.1,100.47,-38,2
-33.3,-39.1,56,30,4,24.1,100.42,-38,2
-22.1,-29.2,53,9,4,24.1,99.63,-26,1
-21.7,-28.9,52,10,6,24.1,99.65,-27,1
-20.8,-28,52,11,6,24.1,99.64,-26,1
-20.1,-27.5,52,14,7,24.1,99.66,-26,1
-19.3,-27.1,50,13,4,24.1,99.65,-23,1
-18.3,-26.2,50,10,4,24.1,99.62,-22,1
-16.3,-22.7,58,8,15,24.1,99.61,-25,1
-16.1,-22.6,57,8,15,24.1,99.59,-24,1
-15.9,-22.3,58,10,15,24.1,99.61,-24,1
-15.6,-22,58,9,15,24.1,99.6,-24,1
-15.2,-21.6,58,9,11,24.1,99.54,-22,1
-8.9,-14.8,62,9,11,24.1,98.61,-14,1
-8.8,-14.6,63,9,15,24.1,98.55,-15,1
-8.7,-14.5,63,8,11,24.1,98.51,-14,1
-8.6,-14.3,63,8,11,24.1,98.43,-14,1
-8.5,-14.5,62,7,4,24.1,98.44,-11,1
-5.6,-12.8,57,29,6,24.1,98,-8,2
-5.4,-12.9,56,33,7,24.1,97.94,-9,2
-3.8,-7.2,77,15,22,24.1,96.92,-10,1
-2.4,-5.6,79,17,19,24.1,96.55,-8,1
-1,-2.9,87,34,19,16.1,96.77,-6,1
-5.7,-7.7,86,13,7,24.1,97.21,-9,1
-2.4,-6.4,74,17,9,24.1,96.65,-6,1
-0.8,-4.1,78,9,9,24.1,96.36,-4,1
-1.1,-3.4,84,13,9,24.1,94.51,-4,1
-0.6,-2.7,86,12,7,19.3,94.55,-3,1
-0.2,-2.5,84,13,7,24.1,94.63,-3,1
-5.1,-10.5,66,5,13,24.1,95.6,-10,2
-5.5,-10.7,67,5,9,24.1,95.62,-10,2
-5.9,-10.7,69,1,19,24.1,95.67,-13,2
-4.3,-10.1,64,35,19,24.1,95.67,-10,2
-3.6,-9.7,63,35,9,24.1,95.66,-7,2
-2.2,-9.8,56,33,9,24.1,95.62,-6,2
-1.5,-9.7,54,33,9,24.1,95.52,-5,2
-1.2,-8.8,56,33,9,24.1,95.38,-4,2
-1.7,-4.8,79,33,19,16.1,94.71,-7,1
-1.4,-5.3,75,33,19,19.3,94.77,-7,1
-9.5,-10.7,91,35,13,24.1,100.56,-16,1
-9.1,-10.2,92,36,15,24.1,100.57,-16,1
-11.6,-13,89,32,28,24.1,100.01,-21,1
-10.6,-11.9,90,31,32,24.1,100.08,-21,1
-11.6,-13.4,86,31,32,24.1,100.13,-22,1
-14.5,-16.2,87,31,19,24.1,100.58,-23,2
-14.9,-16.7,86,29,24,24.1,100.62,-25,2
-14.4,-16.1,87,29,33,24.1,100.65,-26,2
-14.2,-15.9,87,30,28,24.1,100.67,-25,2
-12.7,-14.2,89,30,24,24.1,100.68,-22,2
-11.5,-15.2,74,29,22,24.1,100.66,-20,2
-15.2,-17,86,22,7,24.1,100.7,-20,2
-14.8,-16.5,87,21,11,24.1,100.69,-21,2
-17,-19,84,20,7,24.1,100.69,-22,2
-19.2,-21.4,83,21,11,24.1,100.68,-27,2
-19.2,-21.4,83,21,7,24.1,100.63,-25,2
-19.9,-22.1,83,21,7,24.1,100.58,-26,2
-19.8,-22,83,22,11,24.1,100.51,-27,2
-18,-20.1,84,22,22,24.1,100.44,-28,2
-18,-20.1,84,23,19,24.1,100.41,-28,2
-18,-20.1,84,21,26,24.1,100.38,-29,2
-18,-20.1,84,22,19,24.1,100.37,-28,2
-17.2,-19.2,84,21,20,24.1,100.37,-27,2
-14.6,-16.3,87,3,7,24.1,100.64,-19,2
-9.5,-11.1,88,5,15,24.1,100.64,-16,1
-9.4,-10.9,89,6,13,24.1,100.66,-15,1
-5.3,-6,95,35,9,9.7,100.67,-9,3
-6.2,-7,94,36,13,9.7,100.7,-12,3
-7.1,-8,93,32,7,12.9,100.71,-11,1
-6.8,-7.7,93,32,7,16.1,100.75,-10,1
-3.1,-5.9,81,7,17,24.1,100.14,-9,1
-3.3,-5.2,87,6,30,24.1,99.85,-11,1
-6.9,-8.1,91,1,6,3.2,100.14,-10,3
-8.5,-10.3,87,33,6,24.1,99.7,-12,1
-11.5,-15.2,74,31,22,24.1,99.35,-20,1
-11.8,-15.5,74,31,26,24.1,99.54,-21,1
-16,-22.5,57,3,9,24.1,100.95,-22,2
-15.3,-20.7,63,1,7,24.1,100.96,-20,2
-14.7,-20.6,61,6,6,24.1,100.94,-19,2
-23,-25.5,80,35,6,24.1,101.17,-28,2
-15.3,-19.4,71,36,17,24.1,100.77,-24,1
-15.9,-18.9,78,35,17,24.1,100.72,-25,1
-16,-19,78,36,20,24.1,100.66,-25,1
-16.2,-19.3,77,36,19,24.1,100.65,-25,1
-3.6,-6.7,79,35,6,16.1,101.53,-6,2
-0.9,-4.8,75,2,7,40.2,101.57,-3,1
-0.3,-3.9,77,6,4,24.1,101.33,-2,1
-0.4,-4.3,75,35,5,16.1,101.31,-2,1
-0.5,-4,77,1,9,16.1,101.26,-4,1
-0.4,-4.1,76,1,8,16.1,101.16,-3,1
-0.6,-4.5,75,35,7,32.2,101.1,-3,1
-0.2,-13.2,37,5,24,24.1,101.19,-6,2
-0.9,-13.9,37,4,22,24.1,101.23,-7,2
-0.7,-15.5,32,4,30,24.1,101.64,-7,2
-2.2,-16.5,33,4,35,24.1,101.75,-10,2
-3.4,-17.5,33,5,25,24.1,101.91,-10,2
-2.6,-17.2,32,4,23,32.2,102.23,-9,1
-4.5,-18.5,33,5,20,24.1,102.61,-11,2
-4.9,-18.9,33,5,24,24.1,102.65,-12,2
-5.3,-19.6,32,4,31,48.3,102.67,-14,2
-4,-20,28,4,29,48.3,102.71,-12,2
-2.5,-21,23,4,30,48.3,102.58,-10,2
-4.6,-21,27,3,21,24.1,102.35,-11,2
-4.9,-21.7,26,5,21,24.1,102.24,-12,2
-5.4,-22.1,26,5,22,24.1,102.08,-12,2
-5.9,-22.1,27,6,21,24.1,101.84,-13,2
-1,-20.3,22,4,24,48.3,100.56,-7,1
-2.3,-17.3,31,6,18,24.1,100.3,-8,1
-3.7,-15.8,39,6,14,24.1,100.28,-9,1
-4,-15.1,42,8,10,24.1,100.44,-8,1
-2.9,-15.7,37,5,10,24.1,100.46,-7,2
-2.5,-16,35,5,18,24.1,100.65,-8,2
-3.1,-16.2,36,6,21,24.1,100.86,-9,2
-4,-16.7,37,7,23,48.3,101.01,-11,2
-0.1,-14.9,32,7,23,24.1,100.83,-6,1
-0.8,-14.5,35,9,13,24.1,101.05,-5,1
-0.6,-9.8,50,4,6,24.1,101.22,-3,1
-22,-28.7,55,30,9,24.1,99.44,-29,2
-23.1,-29,58,28,13,24.1,99.47,-32,2
-24.8,-30.2,61,28,11,24.1,99.54,-33,2
-26.1,-31.1,63,30,11,24.1,99.6,-35,2
-27.1,-32.2,62,29,13,24.1,99.64,-37,2
-27.9,-33,62,29,13,24.1,99.7,-38,2
-28.6,-33.4,63,30,11,24.1,99.7,-38,2
-29.1,-34.1,62,29,13,24.1,99.74,-39,2
-29.1,-34.4,60,29,7,24.1,99.87,-36,2
-26,-31,63,28,7,24.1,99.9,-33,2
-23.2,-28.8,60,32,7,24.1,99.9,-29,2
-20.6,-27.8,52,27,9,24.1,99.97,-27,2
-19.7,-28,48,27,9,24.1,99.97,-26,2
-19.2,-27.4,48,25,17,24.1,100,-29,2
-18.2,-26.8,47,27,19,24.1,100.04,-28,2
-17.5,-26.2,47,26,17,24.1,100.04,-27,2
-17,-26.1,45,25,15,24.1,100,-25,2
-16.9,-26,45,25,15,24.1,100,-25,2
-17.6,-27,44,26,7,24.1,99.97,-23,2
-19.2,-27.7,47,23,6,24.1,99.97,-24,2
-21.6,-28,56,20,9,24.1,99.97,-29,2
-22.7,-28.3,60,22,6,24.1,99.97,-28,2
-29.7,-35.8,55,14,4,24.1,99.9,-34,2
-28.5,-33.6,62,6,13,24.1,99.87,-39,2
-28.2,-33.2,62,6,15,24.1,99.8,-39,2
-12.8,-23,42,7,22,24.1,99.34,-22,1
-12.9,-23.1,42,7,20,24.1,99.31,-22,1
-15.1,-24.3,45,8,26,24.1,99.14,-25,1
-15.7,-24.2,48,7,24,24.1,99.21,-26,1
-16.1,-24.8,47,8,24,24.1,99.21,-26,1
-16.1,-24.6,48,8,22,24.1,99.24,-26,1
-15.8,-24.1,49,7,24,24.1,99.17,-26,1
-15.8,-23.9,50,7,20,24.1,99.17,-25,1
-15.6,-23.9,49,7,11,24.1,99.17,-22,1
-15.6,-23.4,51,7,17,24.1,99.17,-24,1
-15.5,-23.3,51,8,17,24.1,99.14,-24,1
-15.9,-23.3,53,7,15,24.1,99.21,-24,1
-15.5,-22.7,54,9,13,24.1,99.21,-23,1
-13.6,-21.2,53,7,13,24.1,99.21,-21,1
-12.4,-20,53,7,17,24.1,99.14,-20,1
-11.2,-18.8,53,8,13,24.1,99.14,-18,1
-10.1,-18.2,51,7,13,24.1,99.14,-16,1
-8.6,-16.2,54,9,19,24.1,99.01,-16,1
-8.4,-14.7,60,8,24,24.1,98.64,-17,1
-8.3,-14.3,62,9,20,24.1,98.61,-16,1
-8.1,-14.3,61,8,20,24.1,98.54,-15,1
